text,label
"??รับ iPhone 15 Pro ฟรี...คุณเองก็ ""มีสิทธิ์"" กิจกรรมดีๆ ที่ไม่อยากให้คุณพลาด กับ InnovestX Golden Week เพียง ""ล็อกอิน"" แอป InnovestX และตอบแบบสอบถามบนแอปฯ พร้อมเสนอความคิดเห็นของคุณทำครบตามกติกา และตอบแบบสอบถามโดนใจคณะกรรมการ มีสิทธิ์รับ iPhone 15 Pro และบัตรสัมมนาลงทุนนอก โดยลงทุนแมน รวมทั้งสิ้น 6 รางวัล ??ร่วมสนุกได้ตั้งแต่ 15 - 30 ก.ย. 66 *เงื่อนไขเป็นไปตามบริษัทฯกำหนด",0
"??โค้งสุดท้าย รับ iPhone 15 Pro ฟรี...คุณก็มีสิทธิ์!! กิจกรรมดีๆ ที่ไม่อยากให้คุณพลาด กับ InnovestX Golden Week เพียง ""ล็อกอิน"" แอป InnovestX และตอบแบบสอบถามบนแอปฯ พร้อมเสนอความคิดเห็นของคุณโดนใจคณะกรรมการมากที่สุด มีสิทธิ์รับ iPhone 15 Pro และบัตรสัมมนาลงทุนนอก โดยลงทุนแมน รวมทั้งสิ้น 6 รางวัล ??ร่วมสนุกได้ตั้งแต่ 15 - 30 ก.ย. 66 *เงื่อนไขเป็นไปตามบริษัทฯกำหนด",0
"?? รับฟรี! ทองคำหนัก 1 บาท หรือที่พักสุดหรู Rayavadee Resort เพียง ""ล็อกอิน"" แอป InnovestX และ ตอบแบบสอบถาม ของรางวัลมากมาย ไม่ว่าจะเป็น ? ทองคำ 1 บาท มูลค่า 33,000 บาท (มูลค่าอาจมีการเปลี่ยนแปลงตามราคาตลาด) หรือ ?? ที่พักสุดหรู Rayavadee Resort จ.กระบี่ มูลค่า 25,777 บาท หรือ อื่น ๆ ?? ตั้งแต่วันที่ 11 ต.ค. 66 - 11 พ.ย. 66 *เงื่อนไขเป็นไปตามที่บริษัทฯกำหนด มาร่วมกิจกรรมกันเลย! เพียงล็อกอินแอป InnovestX และ กดแบนเนอร์ในประกาศหน้าแรกที่มีข้อความว่า ""ตอบแบบสอบถาม เพื่อได้สิทธิ์รับทองและรางวัลอีกมากมาย!""",0
เรียนลูกค้า InnovestX สำคัญ! ท่านมีการลงทุนในกองทุน SSF/RMF/TESG ตั้งแต่วันที่ 1 ม.ค. 2565 เป็นต้นไป ดังนั้นขอให้แจ้งความประสงค์ใช้สิทธิลดหย่อนภาษีกับบลจ. ที่ลงทุน ได้ที่เว็บไซต์ innovestx โดยไปที่เมนู ผลิตภัณฑ์ >กองทุน>กองทุนรวมลดหย่อนภาษี>ช่องทางแจ้งความประสงค์ใช้สิทธิขอยกเว้นภาษีเงินได้ ภายในวันที่ 28 ธ.ค. 2566 เพื่อให้ท่านสามารถใช้สิทธิลดหย่อนภาษีจากการลงทุนนั้นได้ ขออภัย หากท่านได้แจ้งความประสงค์แล้ว สอบถามเพิ่มเติมโทร. 02-9491999,0
"HAPPY BIRTHDAY~ อีทูดี้มอบส่วนลดแด่ท่านที่เกิดในเดือนนี้สมาชิกระดับPINK LOVE ลด30%,FRIENDSลด20%,HELLOลด10%ส่วนลดใช้ได้ถึงสิ้นเดือนนี้",0
สุขสันต์วันเกิดสมาชิก XXXXXXXXXX43 รับส่วนลด 10%สูงสุด 200บ.เมื่อซื้อสินค้า 500บ.ขึ้นไป ภายใน 30 เม.ย. 2567 เงื่อนไขคลิก bit.ly/3w1TkGy เชื่อมต่อบัตรสมาชิกในไลน์เพื่อตรวจสอบคูปองคลิก bit.ly/49VmnPk เปลี่ยนแปลงการรับข่าวสารโทร 022699599 หรือ contact.us@bootsrt.com,0
"WE MISS YOU! ดีลลับเฉพาะคุณ ลด15%* ช้อป New Genifique Ultimate Serum รับของขวัญมูลค่า3,100.- 24ต.ค.67-31ต.ค.67 ทักแชท bit.ly/3BLrOUp",0
"3 วันสุดท้ายกับ MEMBER’S WEEKS ลด 10% + รับคะแนน x4* ช้อป 8,000.- รับสิทธิ์ LUCKY DRAW 1 สิทธิ์* 8 มี.ค.67 - 10 มี.ค.67 bit.ly/49Gz1kO",0
HAPPY FRIDAY ดีลสุดพิเศษแห่งปี ลด20%+คะแนนX3 24พ.ย.66-26พ.ย.66 เพิ่มเติม bit.ly/46jEV8R,0
MEMBER'S DAY รับคะแนน X5 ไม่มีขั้นต่ำ + ลด10% พร้อมดีลสุดพิเศษ 23มิ.ย.66-27มิ.ย.66 bit.ly/3XlGbWb,0
Game On เว็บเติมเกม รู้ใจคอเกม สมัครสมาชิกใหม่วันนี้ รับคูปองส่วนลดสูงสุด 15% คลิก! https://m.ais.co.th/gameon_mar23sms,0
"โหลดฟรีคลายร้อน! เพลงรอสายสุดฮิต R U OK-ทิกเกอร์, Blow-Jackson Wang, เพลงรัก Ost.แฟนผมเป็นประธานนักเรียน-Gemini สมัครใช้ ฟรี 30วัน! คลิก https://m.ais.co.th/ApHdgQnf8",0
"ร้องฟรีเพลงฮิต สนิทใจ,แค่มองตา,รักแท้ คลิก https://m.ais.co.th/FreeKS",0
"โหลดเพลงรอสายฟรี! ชัดเจน-Paper Planes, เอาแต่ใจ-Paradox x GoyNattyDream, Love so Fine-CHA EUN WOO, คนใหม่เขาดูแลอยู่-Ink Waruntorn พิเศษ!ใช้ฟรี 1ด. คลิก https://m.ais.co.th/ApHdgQnf8",0
"โหลดเพลงรอสายไม่อั้น ทุกเพลง ทุกค่าย ชัดเจน-Paper Planes,คนใหม่เขาดูแลอยู่-Ink,Love so Fine-CHA EUN WOO เฉลี่ยแค่วันละ 2บ. โทร*789*5# หรือคลิก https://m.ais.co.th/ApHD4q0u8",0
JOOXVIP ไม่เสียเน็ตแค่ 39 บาท/เดือน คลิก https://m.ais.co.th/3bHz9p4F8,0
"โหลดฟรี! เพลงรอสายฮิต ศิลปินสุดฮอต Chemical-Post Malone, ไหนบอกเลิกแล้ว-Three Man Down, Touch My Body-เป๊ก ผลิตโชค พิเศษ!ใช้ฟรี 1ด. คลิก https://m.ais.co.th/ApHdgQnf8",0
"เพลงฮิตร้องฟรี คืนให้,เปิดตัวเขา,คึดฮอด,ละไว้ในฐานที่เข้าใจ แค่กด*357*500# หรือคลิก https://m.ais.co.th/K7NPOS",0
ติดสปีดเน็ตเทพ5G จัดเต็ม 10GB 7วัน เพียง30บ. สมัคร*777*7677#ถึง31 สค,0
"ใช้เพลงรอสาย ""ฟรี 7วัน"" กด*789*5# โหลดฟรีทุกเพลง ทุกค่าย ไม่อั้น ยินดี-Ost.มาตาลดา,อย่าร้องอายเค้า-TATTOO COLOUR,ภูมิลำพัง-ข้าวทิพย์ ธิดาดิน,Chemical-Post Malone ที่ https://www.ais.th/callingmelody",0
"ใช้ชีวิตได้อย่างสบายใจมีประกันอุบัติเหตุPA Ready Goช่วยจ่ายค่ารักษาพยาบาล บาดเจ็บครอบครัวมีเงินใช้ เบี้ยเริ่มต้นวันละ4บ. คุ้มครองค่ารักษาพยาบาลตามจริงไม่เกิน30,000บ./อุบัติเหตุ(แผน 1) บาดเจ็บตรงวันหยุดคุ้มครองเพิ่ม2เท่า รับAIS Point50คะแนน ตั้งแต่1ส.ค.66–31ธ.ค.66 คลิก https://m.ais.co.th/pargfsmspost?ref_code=1-MI1UJFL ยกเลิก SMS กด *673#",0
โปรโมชั่นโบนัส 20% เติมเกม EA SPORTS FC? MOBILE ที่ Game On! ใช้โค้ด 'EAS1123' ลด 4% วันที่ 10-13 พย 66 https://m.ais.co.th/fcnov23,0
ฟินไม่สะดุด! กับแพ็กดู YouTube 100GB ใช้ได้ 7 วัน เพียง 99บาท คุ้มสุด สมัครกด *777*828# หรือคลิก https://m.ais.co.th/YouTube100GBsms,0
สนุกกับเกมจากค่าย Disney บน AIS 5G Cloud Game ได้แล้ววันนี้ในราคา เพียง 149 บาท/เดือน คลิก!! https://m.ais.co.th/cloud_disney,0
"รวบตึงความบันเทิงแอปดัง iQIYI, Viu, WeTV พร้อมเน็ตดูคอนเทนต์ไม่จำกัด 279บ./เดือน กด *777*9309# หรือคลิก https://m.ais.co.th/279Bulsms",0
"5 วันสุดท้าย!! ลูกค้า AIS รับเงินคืน 50บ. เมื่อซื้อแอป เติมเกม จ่ายผ่าน AIS บน App Store ครั้งแรก จำกัด 5,000 สิทธิ์เท่านั้น (17 ม.ค. 67 – 17 ก.พ. 67) ซื้อเลย! https://m.ais.co.th/Cashback_feb24sms",0
"ติ่งซีรีส์จีนชม iQIYI VIP และPLAY FAMILYพร้อมเน็ต10GBสำหรับแอป iQIYI,AIS PLAY เดือนละ119บ. กด*777*9293# หรือคลิก m.ais.co.th/WxHxAnruB",0
"จองก่อนคุ้มกว่า New iPad บางเป็นปรากฏการณ์ เบาจริง ใหม่จัง พร้อมข้อเสนอสุดปังรับเปิดเทอม ราคาเริ่มต้นเพียง 26,100 บาท เครื่องเก่ามีมูลค่านำมาแลกใหม่รับส่วนลดเพิ่มสูงสุด 2,500 บาท + ใช้เอไอเอสพอยท์ลดเพิ่ม 500 บาท + สิทธิ์รับชม PLAY ASIAN รวมความบันเทิงจากแอปดังทั่วเอเชีย ไม่มีค่าใช้จ่ายนาน 6 เดือน พร้อมบริการดูแลเครื่องจาก เอไอเอส นาน 1 เดือน ผ่อน 0% สูงสุด 36 เดือน สั่งจองล่วงหน้าได้แล้วกับ New iPad รุ่น WiFi + Cellular รายละเอียดโปรโมชันเพิ่มเติมที่ เว็บไซต์ www.ais.th",0
"สิทธิพิเศษนี้! เฉพาะพี่ที่ได้รับ SMS เท่านั้นนะฮะ สามารถรับชม Disney+ Hotstar พร้อมสร้างได้สูงสุด 7 โปรไฟล์ เพียงสมัครแพ็กเกจผ่านอุ่นใจผู้ช่วยส่วนตัว คลิก
 https://m.ais.co.th/AJxAileenBestOfferDisney",0
"ฉลองเดือนคนโสดกับ 10 ร้านชาไทย หอม อร่อย พิเศษลูกค้าเซเรเนดรับส่วนลดสูงุสด 50% อาทิร้าน After You, ชาตรามือ, bearhouse, KAMU ฯลฯ ถึง 30 พ.ย.66 กดรับสิทธิ์ คลิก https://m.ais.co.th/TT1123",0
เดทคนเดียว ไม่เหงาอีกต่อไป ลูกค้าเซเรเนดรับสิทธิพิเศษส่วนลด 30.- กับ 2 เมนูชาไทยจุกๆ Thai Tea Kakigori และ Royal Thai Milk Tea ที่ After You ถึง 30 พ.ย.นี้ อย่ารอช้า คลิก https://m.ais.co.th/AY1123,0
"เซเรเนดชวนคุณมาฟินฉลองเดือนแห่งความรักกับ 30 ร้านของหวาน รับส่วนลดสูงสุด 50% อาทิ After You, GAGA, Karun, Cold Stone และอีกมากมาย ถึง 31 ธ.ค.67 เพิ่มเติมบนแอปฯ myAIS https://m.ais.co.th/SD30224",0
ทำทุกวันให้เป็นวันแห่งความรักด้วย สิทธิพิเศษเซเรเนด ชวนดินเนอร์ ให้ดอกไม้หรือช็อกโกแลต รับส่วนลดสูงสุด 50% กับร้านที่ร่วมรายการ ตลอดเดือน ก.พ.นี้ เพิ่มเติมบน myAIS คลิก https://m.ais.co.th/AVL224,0
AISต้อนรับ คุณศิริวรรณ เป็นลูกค้าเซเรเนดเอ็มเมอรัลด์ ตั้งแต่ 01/06/66-31/05/67 เปิดอ่านความพิเศษเฉพาะคุณที่ https://m.ais.co.th/EA1,0
ตามที่คุณได้รับสิทธิ์เซเรเนด เพื่อไม่ให้พลาดสิทธิพิเศษที่คัดสรรเพื่อคุณ อย่าลืมเปิดอ่านที่ https://m.ais.co.th/EA8,0
เที่ยวสนุก สุขทุกทริปเมื่อจองห้องพักผ่าน agoda ลูกค้าเซเรเนดรับส่วนลดสูงสุด5% วันนี้-31ธ.ค.66 เพิ่มเติม https://m.ais.co.th/AgodaSMS,0
"ดื่มฟินกินกระจาย จัดเต็มความจุใจ ลูกค้าเซเรเนด ฟรี! อัพไซส์เครื่องดื่มร้านดัง เช่น GAGA, KAMU, BEARHOUSE, TP Tea, The Alley, Fresh Me, ชาไทยการัน ตั้งแต่ 1 ม.ค. 66 - 31 ธ.ค. 66 เพิ่มเติมคลิก https://m.ais.co.th/upsizemms",0
ช้อปสนุก คุ้มเป็นพิเศษ! ลูกค้าเซเรเนดสมัครสมาชิก BIG Points ใหม่ ช้อปครั้งแรก 100 บาท ขึ้นไป รับ BIG Point เพิ่มทันที 100 พอยต์ ที่บิ๊กซี บิ๊กซีมินิ และร้านยาเพรียว ตั้งแต่ 1 มิ.ย. 66 - 31 ธ.ค. 66 เพิ่มเติมคลิก https://m.ais.co.th/SBigCBPMMS,0
รวมให้แล้ว! อาหารเสริมคุมน้ำหนัก วิตามินบำรุงกายขายดี?? bit.ly/46bzc63,0
โปรแรงเฉพาะสมาชิก??ไอเทมแบรนด์ดังซื้อ1แถม1 - 26 ก.ค.66 bit.ly/2xkGTbE,0
เฉพาะคุณ?? ชอปออนไลน์ ลดเลย 10% ไม่มีขั้นต่ำ!-16ก.ค.66 bit.ly/2xkGTbE,0
"เฉพาะคุณ??ลดเลย 100บ.เมื่อชอปครบ 1,500บ.-23 ก.ค.66 bit.ly/2xkGTbE",0
เสริมภูมิคุ้มกันช่วงหน้าฝน สมาชิก 1 แถม 1 ถึง 26 ก.ค.66 bit.ly/44FjwGX,0
?? ศุกร์พิเศษ ชอป5ชิ้น รับ 100Pt ที่ร้านวัตสัน-15ธ.ค.66 bit.ly/3t4aupA,0
?? ส่งท้ายปี ชอปครบ 500.- ลด 8% ที่ร้านวัตสัน -29ธ.ค.66 bit.ly/3NhLcum,0
เฉพาะสมาชิก blueplus+ เลขท้าย 068362 รับเพิ่ม 20 คะแนน เมื่อซื้อเครื่องดื่ม Caf? Amazon 55 บ.ขึ้นไป/ใบเสร็จ ภายใน 09 ก.พ. 2567 - 15 ก.พ. 2567 รับสิทธิ์ที่ https://2g.to/GaBQn/E0 หรือที่แอปพลิเคชั่น xplORe (เมนู Mission) ยกเลิกSMS T.1365,0
"Lazada เซลใหญ่สุดว้าว ช้อปกลางปีลดสูงสุด 2,000.- ที่ m9s.in/Lazadae31z",0
ลดสูงสุด 500.-ช้อปดีลเด็ดส่งท้ายเดือนที่ Lazada คลิก i9i.in/LazadaSu9c,0
สิ้นเดือนแล้วมาช้อปกัน รับเงินคืนสูงสุด30%ที่ Lazada i9i.in/LazadaEv7i,0
ช้อปเลย! 4.4 เซลลดสับรับซัมเมอร์ ดีลลดสูงสุด 90% ที่ i9i.in/LazadaSw1w,0
LazadaPayday ช็อปสิ่งที่ชอบ เพิ่มสิ่งที่ใช่ให้ชีวิต i9i.in/Lazadap91y,0
Lazada 8.8 ดีลฉ่ำ กระหน่ำเซล ลดสูงสุด 90% คลิก i9i.in/Lazadad75e,0
LazadaPayday ช็อปสิ่งที่ชอบ เพิ่มสิ่งที่ใช่ให้ชีวิต i9i.in/Lazadai05w,0
Central Group Research ขอเชิญสมาชิก The 1 ร่วมตอบแบบสอบถามเกี่ยวกับความพึงพอใจในสิทธิประโยชน์ของสมาชิก โดยขอมอบ 100 คะแนนแทนคำขอบคุณ คลิก https://bit.ly/47J22fA,0
เดือดกับฤดูกาลใหม่ฟุตบอลลีกใหญ่และกีฬาประเภทอื่นๆ อีกมากมาย ชมสดที่ AIS PLAY กับแพ็กเกจเสริม beIN SPORTS รายปี 799 บาท สมัครกด https://m.ais.co.th/beinYmms,0
"สะสมไม่หยุด ลดสุดคุ้ม Central Shop Shop
 พิเศษเฉพาะคุณ รับ The1 500 คะแนน เมื่อสะสมยอดช้อปครบ 5,000 บาท
 13 ก.ค.66 – 31 ก.ค.66 เซ็นทรัลทุกสาขา https://mkt.central.co.th/CSS500P",0
แค่ช้อปทัน ก็ชนะแล้วปะ? Central Midnight Sale คอลเลคชั่นใหม่ลดสูงสุด 30% รับคูปองแทนเงินสดและเครดิตเงินคืนรวมสูงสุด 21% เซ็นทรัลทุกสาขา 22 ก.ย. 66 – 2 ต.ค. 66 เพิ่มเติม mkt.central.co.th/MNSIII,0
"พบ 11.11 Sale เที่ยงคืนนี้! ลดสูงสุด 70% พร้อมรับ Secret Code ลดสูงสุด ฿1,011* เฉพาะคุณ ถึง 12 พ.ย. 66 https://insdr.io/boVhF5",0
You forgot something. ซื้อสินค้าในถุงช้อปปิ้งวันนี้ ส่งฟรีเมื่อช้อปครบ ฿699 คลิก https://insdr.io/euNNsn,0
"รับโค้ดลด ฿1,012! พิเศษเฉพาะคุณ ช้อป 12/12 สินค้าบิวตี้ เครื่องใช้ไฟฟ้าแบรนด์ดัง รอคุณอยู่ รับโค้ดที่ Central App https://insdr.io/EAQ4C",0
"Just For You! โค้ด 10%* ขั้นต่ำ ฿3,000 สิ้นปีต้องรีบเปย์ อย่ารอช้า! ถึง 31 ธ.ค. ที่ CENTRAL APP https://insdr.io/dXPqZt",0
"Central Midnight Sale คัดดีลดีมาให้ช้อป คอลเลคชั่นใหม่ลดสูงสุด30% + เฉพาะคุณ! รับส่วนลด 200.- เมื่อช้อป 2,000.-/บิล 25ก.ย.67–7ต.ค.67 เซ็นทรัลทุกสาขา เก็บคูปอง คลิก mkt.central.co.th/MNS32K",0
รู้หรือยัง!ดีลปังๆกับมายโลตัส รับคอยน์x2เมื่อจ่ายด้วยTrueMoneyทุกสาขาตลอดปี ดูรายละเอียด https://l.lotuss.com/tmn-2024,0
คูปองพิเศษเฉพาะคุณ! ที่โลตัสช้อปออนไลน์ https://l.lotuss.com/QwrHb,0
คูปองพิเศษเฉพาะคุณ! ที่โลตัสช้อปออนไลน์ https://l.lotuss.com/1wsf1,0
"ลูกค้ามายโลตัสใช้ 1 คอยน์แลกลุ้น1,000,000คอยน์ทุกวันผ่านโลตัสแอปฯแจกอีกแค่20วัน(2-21สค67)
 https://oneapp.lotuss.com/EPH4/millioncoin",0
คูปองพิเศษเฉพาะคุณ! ที่โลตัสช้อปออนไลน์ https://l.lotuss.com/CwERQ,0
คูปองพิเศษเฉพาะคุณ! ที่โลตัสช้อปออนไลน์ https://l.lotuss.com/rwPh0,0
โชว์ผิวสวยรับวันแม่กับ KIKO Milano พร้อมข้อเสนอพิเศษ วันที่ 9 ส.ค. 67 - 12 ส.ค. 67 ที่ร้าน KIKO Milano ทุกสาขา คลิก > bit.ly/3Wy7zS8,0
สูตรใหม่! Pure Clean ทำความสะอาดผิว & เมคอัพได้อย่างหมดจดครบทุกสเตปและมีหลายเนื้อสัมผัสให้คุณเลือก วันนี้ที่ร้าน KIKO Milano ทุกสาขา เพิ่มเติม คลิก https://bit.ly/3SNa0ht,0
KIKO Milano รับจบครบทุกเรื่องสี พร้อมโปรโมชั่นสุดพิเศษสำหรับคุณ ที่ KIKO Milano ทุกสาขา ตลอดเดือนกันยายน 2567 https://bit.ly/3Z9fmau,0
ห้ามพลาด! Gloss Supreme เมคอัพคอลเลคชั่นใหม่ จาก KIKO Milano มอบงานผิว Glass Skin ดูโกลว์ฉ่ำวาว วันนี้ที่ร้าน KIKO Milano และออนไลน์ https://bit.ly/3ziPYVw,0
"BangkokBankMVisa ศ-อา รับ LG SmartTV 43"" และกระเป๋าคลัช เมื่อช้อปศูนย์ฯครบตามเงื่อนไข 31พ.ค.67-27มิ.ย.67 https://tmg.click/4baLbmv *ใช้เท่าที่จำเป็นและชำระคืนได้เต็มจำนวนตามกำหนดจะได้ไม่เสียดอกเบี้ย16%",0
"THEMALLLIFESTORE FASHION VISION ครีเอทลุคทุกสไตล์แบบอันลิมิต ช้อปศูนย์ฯรับCASHCOUPONสูงสุด2,600บ.* https://tmg.click/3yKMhaL *ใช้เท่าที่จำเป็นและชำระคืนได้เต็มจำนวนตามกำหนดจะได้ไม่เสียดอกเบี้ย16%ต่อปี",0
รับเลย 200 บาท ไม่มีขั้นต่ำ คลิก https://www.mcardmall.com/th/ecoupons/9209 ช้อปแผนก Men's Fashion และ Women's Fashion & Lingerie Salon 16 ก.ย. 67 - 31 ต.ค. 67 ที่เดอะมอลล์ทุกสาขา และ เดอะมอลล์ โคราช,0
"ช้อปก่อนใครที่เซ็นทรัลกับ LIGHT REFLECTING EYE BRIGHTENER ฟรีลงทะเบียนWorkshop และรับฟรี Soft matte concealer เมื่อช้อปครบ 1,500 บาท ในวันที่ 12-18 ส.ค.66 โทรนัดหมายเวลาและดูรายละเอียดที่ https://bit.ly/Eyeb",0
"Tory Burch End of Season Sale ลดสูงสุด 50% เริ่ม 21 พ.ค. นี้ ที่ Tory Burch ทุกสาขา หรือช่องทางออนไลน์ https://bit.ly/TB-Onlinestore
 *T&Cs Apply",0
"Tory Burch End of Season Sale ลดสูงสุด 60% เพิ่มสินค้าใหม่ และส่วนลด on-top เริ่ม 24 มิ.ย. 66 ที่ Tory Burch ทุกสาขา หรือช่องทางออนไลน์ bit.ly/TB-Line และ https://bit.ly/TB-ONLINESTORE
 *T&Cs Apply",0
"Tory Burch เชิญคุณสัมผัส T Monogram ป๊อปอัพสโตร์ ณ ชั้น M Thara Hall, ICONSIAM พร้อมเปิดตัวกระเป๋า T Monogram สีดำรุ่นใหม่สุดเอ็กซ์คลูซีฟเป็นครั้งแรก วันนี้ - 3 ก.ย. 66 
 สอบถามเพิ่มเติม bit.ly/TB-Line",0
Tory Burch End of Season Sale ลดสูงสุด 50% เริ่มแล้ววันนี้! ที่ Tory Burch ทุกสาขา ช้อปออนไลน์ https://bit.ly/TB-Onlinestore หรือ Line Official https://bit.ly/TB-Line *T&Cs Apply,0
"Tory Burch เชิญคุณค้นพบป๊อปอัพสโตร์แห่งใหม่ ณ ชั้น M, ICONSIAM พร้อมเปิดตัวกระเป๋ารุ่นล่าสุดจากมหานครนิวยอร์กเป็นครั้งแรก วันนี้ - 24 มี.ค. 67 เท่านั้น สอบถามเพิ่มเติม https://bit.ly/TB-Line",0
พบกับ Tory Burch ป๊อปอัพสโตร์ ณ เซ็นทรัลชิดลม ชั้น G พร้อมสินค้าเอ็กซ์คลูซีฟ และสิทธิพิเศษเฉพาะที่ป๊อปอัพสโตร์เท่านั้น วันนี้ - 3 ต.ค. 67 สอบถามเพิ่มเติม 02-655-7916 หรือ https://bit.ly/TB-Line,0
We Miss You! ลังโคมขอมอบดีลพิเศษ THE GIFT OF LOVE ลด 15%* + คะแนน x3* 25ส.ค.67 - 31ส.ค.67 ทักแชทช้อปเลย bit.ly/4crFmRP,0
ดู Receipt/Tax Invoice ของท่านจากบ.ลอรีอัล ประเทศไทยที่ txm.co/8XrLbR,0
ดิออร์ชวนคุณสัมผัสประสบการณ์สุดเอ็กซ์คลูซีฟ “ DIORIVIERA” ป็อปอัพสโตร์ เพ้นท์เฮาส์วิวแม่น้ำ ที่ตกแต่งด้วยลวดลาย กูตูร์ Toile de Jouy อันเป็นเอกลักษณ์ กับน้ำหอมกลิ่นใหม่จาก La Collection Privee และไอเทมต้อนรับซัมเมอร์ พร้อมมอบความสดชื่นด้วยเมนูเครื่องดื่มและไอศกรีม ที่รังสรรค์ขึ้นในธีม Dioriviera พบกันได้ที่ Four Seasons Hotel Bangkok ชั้น 10 ห้อง River Front Pent House สำรองเวลา http://bit.ly/3Qpgj8s,0
ดิออร์เชิญคุณส่งการ์ดอวยพรผ่านไลน์ในวันแม่ปีนี้ คลิก bit.ly/3OiIgOm,0
"เรียนสมาชิกดิออร์ บูติกเครื่องสำอางของ Dior Beauty ออนไลน์ มีเพียง 2 ช่องทาง คือ เว็บไซต์ทางการ shop.dior.co.th และผ่านแชท Line @DIORTHAILAND เท่านั้น ส่วนร้านค้าปลีกออนไลน์ทางการที่ได้รับอนุญาต ได้แก่ central.co.th, monline.com, และ sephora.co.th",0
ดิออร์ชวนคุณ Mix and match Dior Addict Limited fashion case กับ Dior Addict Lipstick 5 เฉดสีใหม่ เติมเต็มลุค Jisoo's Inspired ด้วย Dior Forever Tone up Cushion และ Lip Glow Poppy Coral เฉดสีใหม่ และพบกับกิจกรรมพิเศษในงาน สำรองเวลาคลิก http://on.dior.com/bookingth เพื่อรับ Dior Addict Blister card ขนาดทดลอง* ณ ลานโปรโมชั่น แผนกบิวตี้ฮอลล์ ชั้น M สยามพารากอน วันที่ 14 - 28 มี.ค.67 *จำนวนจำกัด,0
เรียนสมาชิกดิออร์โปรดระวังมิจฉาชีพที่แอบอ้างเป็น Dior Beauty บนโซเชียลมีเดียที่ไม่เป็นทางการ ช่องทางการสั่งซื้อออนไลน์ของเครื่องสำอางดิออร์มีเพียงเว็บไซต์ shop.dior.co.th และไลน์ @diorthailand เท่านั้น ส่วนร้านค้าปลีกออนไลน์ทางการที่ได้รับอนุญาตคือ central.co.th และ sephora.co.th,0
ดิออร์ขอเชิญคุณSIRIWAN SREEBUTKOT พบกับเคาน์เตอร์ดิออร์สาขาเดอะมอลล์บางกะปิรูปแบบใหม่ ชั้น M ได้แล้ววันนี้ และกิจกรรมพิเศษ ระหว่างวันที่ 25 - 28 ก.ค. 67 พร้อมรับผลิตภัณฑ์ขนาดทดลอง* สอบถามรายละเอียดโดยติดต่อที่ปรึกษาความงามดิออร์ คุณเกศ โทรหรือแอดไลน์ 080-0598272 *จำกัด 100 ท่านแรก 1 ท่าน : 1 สิทธิ์,0
"พิเศษเฉพาะคุณ! รับฟรี 50 M Point พร้อมคูปองส่วนลดรวม 350บ. ใช้ช้อปได้ทุกแผนกที่เดอะมอลล์ ทุกสาขา, เอ็มโพเรียม, เอ็มควอเทียร์, เอ็มสเฟียร์ และพารากอน เพียงโหลด M Card App. ที่! http://mcard.to/D0pkW",0
Happy Monday เฉพาะลูกค้าเดอะมอลล์เท่านั้น! แลก 99 M Point รับเครื่องดื่มโอชายะฟรี 1 แก้ว ทุกวันจันทร์ตลอดเดือน ก.ค.67 เฉพาะเมนูที่ร่วมรายการ เงื่อนไขคลิก! http://mcard.to/g0pCo,0
สั่งซื้อสำเร็จ Order#8199812605 api.allonline.7eleven.co.th/sh/?k=ra4wXR,0
ชำระเงินได้ที่ร้าน 7-11 ภายใน 2ก.ค.67 21.21 กด https://pmw.counterservicepay.com/paymentweb/v1/web/p/ojGJXG,0
ใบเสร็จรับเงิน/กำกับภาษี https://efile.7eleven.co.th/?c=gpyYOpOMjBOrw,0
รับสินค้าได้ที่ 7-11 สาขา19338 Order 8199812605 ได้ทันที/ใบส่งสินค้า https://efile.7eleven.co.th/?c=462xmxMv1YEvX,0
"ส่งฟรีถึงบ้าน!! โปรฯเครื่องดื่มลดแรง กรอก DRINK160 ลดเพิ่ม 160.- เมื่อช้อป1,400.- วันนี้ - 23พ.ค.67 คลิก > https://allonline.mobi/3Jz2DF8",0
"23กพ.67ดูโฮมมาบตาพุดฉลอง40ปีลดสูงสุด80% 3วันแรกเช็คอินรับ500฿ รับเพิ่มคูปองสูงสุด4,000฿ ช้อป10,000฿รับกระติก เฉพาะเสาร์-อาทิตย์ พัดลมHatariเพียง298฿(จำนวนจำกัด)ถึง3มีค.67โทร1746> bit.ly/DH40-MP",0
เย็นฉ่ำทันใจ ช้อปแอร์ที่ดูโฮมติดตั้งฟรีใน24ชม.+ล้างแอร์ฟรี1ครั้ง ผ่อน0%นาน24เดือน แอร์แบรนด์ดังลดแรงเพียบ ถึง31พค67 คลิก bit.ly/DHMIS4,0
"เราคิดถึงคุณ! ลดทันที 300 บาท เพียงซื้อสินค้าตั้งแต่ 2,000 บาทขึ้นไป (จำกัด 1 สิทธิ์ / ท่านตลอดรายการ) โปรดแสดงข้อความนี้ที่จุดขำระเงิน 14ก.ย.66 - 3ต.ค.66 โรบินสันทุกสาขา คลิก mkt.central.co.th/RBSJadYaiLAP",0
Holiday Beauty Gift บิวตี้เซ็ตสุดลิมิเต็ดเฉพาะปีใหม่นี้เท่านั้น! ช้อปเลยที่โรบินสันทุกสาขา เพิ่มเติม mkt.central.co.th/RMgifts,0
